year,county,pct_lbw,pct_lbw_aian,pct_lbw_asian,pct_lbw_biracial,pct_lbw_black,pct_lbw_hispanic,pct_lbw_nhopi,pct_lbw_white,tbr,tbr_aian,tbr_asian,tbr_biracial,tbr_black,tbr_hispanic,tbr_nhopi,tbr_white,num_hs_complete,pop_25plus,pct_hs_complete,num_some_college,pop_25_44,pct_some_college,pct_child_poverty,pct_child_poverty_aian,pct_child_poverty_asian,pct_child_poverty_black,pct_child_poverty_hispanic,pct_child_poverty_white,year_factor,county_factor,racial_data_available,lbw_pct_change,hs_pct_change,poverty_pct_change,tbr_pct_change
2015,Fayette,0.1,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,176,3712,0.78,1403,3712,0.37799999999999995,0.3,NA,NA,NA,NA,NA,2015,Fayette,None/Limited,0.041666666666666706,-0.06024096385542161,0.07142857142857129,0.061224489795918366
2015,Franklin,0.08800000000000001,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,413,8155,0.86,3648,8155,0.447,0.36,NA,NA,NA,NA,NA,2015,Franklin,None/Limited,0.03529411764705885,0.011764705882352951,0.16129032258064513,-0.06060606060606061
2015,Geneva,0.091,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,328,6382,0.83,3064,6382,0.48,0.38,NA,NA,NA,NA,NA,2015,Geneva,None/Limited,0.058139534883720985,0.07792207792207785,0.05555555555555561,0.038461538461538464
2015,Greene,0.16,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,116,1827,0.63,706,1827,0.386,0.51,NA,NA,NA,NA,NA,2015,Greene,None/Limited,0,-0.07352941176470594,0.06250000000000006,-0.03773584905660377
2015,Hale,0.141,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,265,3531,0.71,1510,3531,0.428,0.39,NA,NA,NA,NA,NA,2015,Hale,None/Limited,0.014388489208632905,0.059701492537313314,0,0
2015,Henry,0.086,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,245,3926,0.7,2358,3926,0.601,0.29,NA,NA,NA,NA,NA,2015,Henry,None/Limited,-0.033707865168539505,-0.027777777777777804,0,-0.04081632653061224
2015,Houston,0.08800000000000001,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,1055,26391,0.87,14592,26391,0.5529999999999999,0.3,NA,NA,NA,NA,NA,2015,Houston,None/Limited,0.011494252873563388,0.2253521126760564,0.03448275862068969,0
2015,Jackson,0.086,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,601,12614,0.83,5654,12614,0.44799999999999995,0.28,NA,NA,NA,NA,NA,2015,Jackson,None/Limited,-0.011494252873563229,0.037499999999999895,0.1200000000000001,0.018867924528301886
2015,Jefferson,0.114,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,8457,177506,0.74,117999,177506,0.665,0.27,NA,NA,NA,NA,NA,2015,Jefferson,None/Limited,-0.017241379310344723,0.013698630136986314,-0.03571428571428574,-0.020833333333333332
2015,Lamar,0.10099999999999999,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,197,3306,0.68,1551,3306,0.469,0.31,NA,NA,NA,NA,NA,2015,Lamar,None/Limited,0.10989010989010983,-0.06849315068493142,0,0
2015,Lauderdale,0.1,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,1015,21639,0.85,12458,21639,0.5760000000000001,0.25,NA,NA,NA,NA,NA,2015,Lauderdale,None/Limited,0,0.049382716049382616,-0.13793103448275856,-0.027777777777777776
2015,Lawrence,0.09699999999999999,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,430,8335,0.86,4145,8335,0.49700000000000005,0.26,NA,NA,NA,NA,NA,2015,Lawrence,None/Limited,-0.030000000000000165,0.08860759493670879,-0.10344827586206887,0
2015,Lee,0.078,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,1633,38307,0.84,25635,38307,0.669,0.22,NA,NA,NA,NA,NA,2015,Lee,None/Limited,-0.025000000000000022,-0.03448275862068969,0.047619047619047665,0
2015,Limestone,0.091,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,957,23817,0.86,12938,23817,0.5429999999999999,0.21,NA,NA,NA,NA,NA,2015,Limestone,None/Limited,-0.021505376344086186,0.04878048780487809,0.1052631578947368,-0.10869565217391304
2015,Lowndes,0.13699999999999998,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,145,2462,0.68,1130,2462,0.45899999999999996,0.53,NA,NA,NA,NA,NA,2015,Lowndes,None/Limited,0,0.07936507936507943,0.2325581395348838,-0.015873015873015872
2015,Macon,0.11800000000000001,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,236,4142,0.83,2134,4142,0.515,0.46,NA,NA,NA,NA,NA,2015,Macon,None/Limited,0.026086956521739153,-0.03488372093023259,-0.06122448979591831,-0.058823529411764705
2015,Madison,0.10300000000000001,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,4356,89142,0.79,63305,89142,0.71,0.2,NA,NA,NA,NA,NA,2015,Madison,None/Limited,-0.009615384615384623,0.06756756756756763,0.1764705882352941,-0.058823529411764705
2015,Marengo,0.128,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,377,4564,0.86,2287,4564,0.501,0.5,NA,NA,NA,NA,NA,2015,Marengo,None/Limited,0.04918032786885251,-0.011494252873563229,0.38888888888888895,-0.061224489795918366
2015,Marion,0.092,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,389,7193,0.75,3454,7193,0.48,0.31,NA,NA,NA,NA,NA,2015,Marion,None/Limited,0.022222222222222244,0.02739726027397263,0,-0.078125
2015,Marshall,0.079,NA,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,1172,23554,0.85,10686,23554,0.45399999999999996,0.3,NA,NA,NA,NA,NA,2015,Marshall,None/Limited,-0.024691358024691377,0.03658536585365857,-0.16666666666666666,-0.0547945205479452
2015,Mobile,0.11800000000000001,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,5530,105287,0.68,60501,105287,0.575,0.31,NA,NA,NA,NA,NA,2015,Mobile,None/Limited,-0.008403361344537822,0.06250000000000006,0,-0.017241379310344827
2015,Monroe,0.155,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,347,5118,0.76,2127,5118,0.41600000000000004,0.39,NA,NA,NA,NA,NA,2015,Monroe,None/Limited,0.04729729729729715,-0.037974683544303826,0.1818181818181818,0
2015,Montgomery,0.11800000000000001,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,2137,61605,0.64,37812,61605,0.614,0.33,NA,NA,NA,NA,NA,2015,Montgomery,None/Limited,-0.008403361344537822,-0.030303030303030328,0.06451612903225812,-0.03636363636363636
2015,Morgan,0.092,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,1582,30846,0.76,16406,30846,0.532,0.25,NA,NA,NA,NA,NA,2015,Morgan,None/Limited,0,0.07042253521126768,0.08695652173913039,-0.0392156862745098
2015,Perry,0.13699999999999998,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,144,2141,0.93,765,2141,0.35700000000000004,0.53,NA,NA,NA,NA,NA,2015,Perry,None/Limited,0.014814814814814621,0.05681818181818187,0.03921568627450984,-0.07272727272727272
2015,Pickens,0.121,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,221,4276,0.81,2108,4276,0.493,0.36,NA,NA,NA,NA,NA,2015,Pickens,None/Limited,0,0.08000000000000007,0.058823529411764594,0
2015,Pike,0.094,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,385,7437,0.62,4134,7437,0.556,0.35,NA,NA,NA,NA,NA,2015,Pike,None/Limited,0,-0.11428571428571424,0.029411764705882214,0
2015,Randolph,0.091,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,291,5115,0.77,2213,5115,0.433,0.34,NA,NA,NA,NA,NA,2015,Randolph,None/Limited,-0.09000000000000008,-0.03750000000000003,-0.02857142857142844,-0.019230769230769232
2015,Russell,0.105,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,873,15158,0.66,8988,15158,0.593,0.34,NA,NA,NA,NA,NA,2015,Russell,None/Limited,-0.018691588785046745,0.015384615384615398,-0.081081081081081,0
2015,St. Clair,0.08199999999999999,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,1024,23134,0.77,12293,23134,0.531,0.21,NA,NA,NA,NA,NA,2015,St. Clair,None/Limited,-0.05747126436781615,0.013157894736842117,0,-0.020833333333333332
2015,Shelby,0.083,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,1942,56952,0.89,42363,56952,0.7440000000000001,0.11,NA,NA,NA,NA,NA,2015,Shelby,None/Limited,-0.011904761904761915,0.03488372093023259,-0.0833333333333333,-0.041666666666666664
2015,Sumter,0.133,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,227,2607,0.73,1389,2607,0.5329999999999999,0.49,NA,NA,NA,NA,NA,2015,Sumter,None/Limited,-0.014814814814814828,-0.08750000000000008,0.08888888888888884,0
2015,Talladega,0.128,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,1006,20900,0.78,9673,20900,0.46299999999999997,0.29,NA,NA,NA,NA,NA,2015,Talladega,None/Limited,0.02400000000000002,0.054054054054054106,-0.17142857142857143,-0.019230769230769232
2015,Tallapoosa,0.134,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,538,9577,0.78,4394,9577,0.45899999999999996,0.36,NA,NA,NA,NA,NA,2015,Tallapoosa,None/Limited,0.06349206349206354,0.012987012987012998,-0.05263157894736847,-0.016666666666666666
2015,Tuscaloosa,0.114,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,2054,50310,0.73,31013,50310,0.616,0.23,NA,NA,NA,NA,NA,2015,Tuscaloosa,None/Limited,-0.00869565217391305,0.08955223880597006,-0.11538461538461538,-0.03225806451612903
2015,Walker,0.099,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,825,15937,0.79,8249,15937,0.518,0.32,NA,NA,NA,NA,NA,2015,Walker,None/Limited,-0.048076923076923114,0.03947368421052635,0.14285714285714277,0
2015,Washington,0.09699999999999999,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,284,4070,0.85,1587,4070,0.39,0.29,NA,NA,NA,NA,NA,2015,Washington,None/Limited,0,0,0,-0.023255813953488372
2015,Wilcox,0.134,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,170,2483,0.78,845,2483,0.34,0.5,NA,NA,NA,NA,NA,2015,Wilcox,None/Limited,0.06349206349206354,0.08333333333333341,-0.01960784313725492,0.02040816326530612
2015,Winston,0.096,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,369,5633,0.86,2763,5633,0.491,0.34,NA,NA,NA,NA,NA,2015,Winston,None/Limited,-0.010309278350515332,-0.02272727272727275,-0.15,-0.03571428571428571
2015,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,,None/Limited,NA,NA,NA,NA
2015,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,,None/Limited,NA,NA,NA,NA
2016,State Total,0.1,NA,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,54400,1229274,0.81,717300,1229274,0.584,0.27,NA,NA,NA,NA,NA,2016,State Total,None/Limited,-0.03846153846153849,0.09459459459459468,-0.03571428571428574,-0.08333333333333333
2016,Autauga,0.09,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,769,14581,0.83,8234,14581,0.565,0.18,NA,NA,NA,NA,NA,2016,Autauga,None/Limited,-0.032258064516129205,0.037499999999999895,-0.05263157894736847,-0.10256410256410256
2016,Baldwin,0.09,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,2083,46166,0.8,28778,46166,0.623,0.2,NA,NA,NA,NA,NA,2016,Baldwin,None/Limited,0.011235955056179628,0.08108108108108115,-0.04761904761904753,-0.08695652173913043
2016,Barbour,0.12,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,264,7265,0.81,3150,7265,0.434,0.38,NA,NA,NA,NA,NA,2016,Barbour,None/Limited,-0.024390243902439157,0.32786885245901654,-0.1914893617021276,-0.08108108108108109
2016,Bibb,0.12,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,270,6156,0.81,3012,6156,0.489,0.27,NA,NA,NA,NA,NA,2016,Bibb,None/Limited,-0.05511811023622052,0.10958904109589052,0,-0.02040816326530612
2016,Blount,0.07,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,690,14293,0.85,7025,14293,0.491,0.24,NA,NA,NA,NA,NA,2016,Blount,None/Limited,-0.09090909090909081,0.049382716049382616,0.04347826086956513,-0.0625
2016,Bullock,0.14,NA,NA,NA,NA,NA,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,123,2840,0.83,980,2840,0.345,0.43,NA,NA,NA,NA,NA,2016,Bullock,None/Limited,0.021897810218978325,0.13698630136986298,0,-0.023529411764705882
2016,Butler,0.11,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,259,4801,0.68,2098,4801,0.43700000000000006,0.37,NA,NA,NA,NA,NA,2016,Butler,None/Limited,0.057692307692307605,-0.055555555555555455,-0.11904761904761903,-0.06557377049180328
2016,Calhoun,0.09,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,1265,29129,0.83,15652,29129,0.537,0.28,NA,NA,NA,NA,NA,2016,Calhoun,None/Limited,0,0.050632911392404965,-0.09677419354838701,-0.0784313725490196
2016,Chambers,0.12,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,397,8074,0.76,3851,8074,0.47700000000000004,0.32,NA,NA,NA,NA,NA,2016,Chambers,None/Limited,0.025641025641025664,-0.050000000000000044,-0.08571428571428563,-0.031746031746031744
2016,Cherokee,0.09,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,297,5681,0.82,3092,5681,0.544,0.28,NA,NA,NA,NA,NA,2016,Cherokee,None/Limited,0.011235955056179628,0.13888888888888887,-0.06666666666666654,-0.038461538461538464
2016,Chilton,0.09,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,567,11567,0.74,4561,11567,0.39399999999999996,0.28,NA,NA,NA,NA,NA,2016,Chilton,None/Limited,-0.08163265306122455,0.013698630136986314,-0.06666666666666654,0
2016,Choctaw,0.1,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,130,2898,0.78,1422,2898,0.491,0.32,NA,NA,NA,NA,NA,2016,Choctaw,None/Limited,-0.1379310344827585,0,0.06666666666666674,-0.10869565217391304
2016,Clarke,0.13,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,398,5849,0.85,2460,5849,0.42100000000000004,0.34,NA,NA,NA,NA,NA,2016,Clarke,None/Limited,0.007751937984496131,0.08974358974358967,0.06250000000000006,-0.023809523809523808
2016,Clay,0.12,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,125,3083,0.88,1319,3083,0.428,0.29,NA,NA,NA,NA,NA,2016,Clay,None/Limited,0.12149532710280372,0.06024096385542174,-0.03333333333333337,-0.038461538461538464
2016,Cleburne,0.09,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,182,3557,0.93,1762,3557,0.495,0.25,NA,NA,NA,NA,NA,2016,Cleburne,None/Limited,0.058823529411764594,0.010869565217391313,-0.03846153846153849,0.05555555555555555
2016,Coffee,0.09,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,672,13559,0.93,8070,13559,0.595,0.25,NA,NA,NA,NA,NA,2016,Coffee,None/Limited,0.011235955056179628,0.09411764705882361,0.08695652173913039,-0.16326530612244897
2016,Colbert,0.1,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,623,12932,0.84,7374,12932,0.57,0.25,NA,NA,NA,NA,NA,2016,Colbert,None/Limited,-0.019607843137254784,0.1052631578947368,0,-0.018867924528301886
2016,Conecuh,0.14,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,109,2685,0.88,1006,2685,0.375,0.41,NA,NA,NA,NA,NA,2016,Conecuh,None/Limited,0.12903225806451624,0.12820512820512817,-0.10869565217391314,-0.03636363636363636
2016,Coosa,0.12,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,94,2637,0.73,1092,2637,0.414,0.29,NA,NA,NA,NA,NA,2016,Coosa,None/Limited,-0.03225806451612906,0.5208333333333334,-0.06451612903225812,0
2016,Covington,0.1,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,442,8642,0.83,4495,8642,0.52,0.3,NA,NA,NA,NA,NA,2016,Covington,None/Limited,0.05263157894736847,0.07792207792207785,-0.11764705882352951,-0.043478260869565216
2016,Crenshaw,0.08,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,156,3294,0.98,1383,3294,0.42,0.28,NA,NA,NA,NA,NA,2016,Crenshaw,None/Limited,-0.10112359550561806,0.1136363636363636,-0.034482758620689495,-0.07407407407407407
2016,Cullman,0.09,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,958,19500,0.86,11161,19500,0.5720000000000001,0.24,NA,NA,NA,NA,NA,2016,Cullman,None/Limited,-0.010989010989010999,0.11688311688311684,-0.07692307692307698,-0.017857142857142856
2016,Dale,0.08,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,498,13306,0.82,8229,13306,0.618,0.34,NA,NA,NA,NA,NA,2016,Dale,None/Limited,-0.058823529411764754,0.06493506493506485,0.21428571428571425,-0.1
2016,Dallas,0.13,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,523,9668,0.7,4143,9668,0.429,0.5,NA,NA,NA,NA,NA,2016,Dallas,None/Limited,0.015625000000000014,-0.014084507042253534,-0.16666666666666663,-0.09333333333333334
2016,DeKalb,0.09,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,845,17942,0.85,7713,17942,0.43,0.37,NA,NA,NA,NA,NA,2016,DeKalb,None/Limited,0.03448275862068969,-0.011627906976744196,0.23333333333333336,-0.06666666666666667
2016,Elmore,0.09,NA,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,1127,22112,0.74,12088,22112,0.547,0.21,NA,NA,NA,NA,NA,2016,Elmore,None/Limited,0.02272727272727259,0,0,-0.023809523809523808
2016,Escambia,0.1,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,408,9645,0.81,3891,9645,0.40299999999999997,0.32,NA,NA,NA,NA,NA,2016,Escambia,None/Limited,-0.09090909090909087,0.05194805194805199,-0.15789473684210525,-0.07142857142857142
2016,Etowah,0.08,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,1242,25829,0.8,13484,25829,0.522,0.3,NA,NA,NA,NA,NA,2016,Etowah,None/Limited,-0.10112359550561806,0.06666666666666672,-0.03225806451612906,-0.05454545454545454
2016,Fayette,0.11,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,196,3791,0.78,1727,3791,0.456,0.29,NA,NA,NA,NA,NA,2016,Fayette,None/Limited,0.14583333333333331,-0.06024096385542161,0.035714285714285546,0.04081632653061224
2016,Franklin,0.09,NA,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,402,8092,0.87,3440,8092,0.425,0.36,NA,NA,NA,NA,NA,2016,Franklin,None/Limited,0.058823529411764594,0.023529411764705903,0.16129032258064513,-0.12121212121212122
2016,Geneva,0.09,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,251,6376,0.86,3039,6376,0.47700000000000004,0.36,NA,NA,NA,NA,NA,2016,Geneva,None/Limited,0.04651162790697679,0.11688311688311684,0,0.057692307692307696
2016,Greene,0.16,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,86,1740,0.73,730,1740,0.42,0.46,NA,NA,NA,NA,NA,2016,Greene,None/Limited,0,0.07352941176470577,-0.04166666666666659,-0.018867924528301886
2016,Hale,0.14,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,237,3375,0.78,1648,3375,0.488,0.37,NA,NA,NA,NA,NA,2016,Hale,None/Limited,0.007194244604316552,0.16417910447761191,-0.05128205128205133,-0.022727272727272728
2016,Henry,0.08,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,171,3989,0.78,2356,3989,0.591,0.27,NA,NA,NA,NA,NA,2016,Henry,None/Limited,-0.10112359550561806,0.08333333333333341,-0.06896551724137918,-0.08163265306122448
2016,Houston,0.09,NA,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,1067,26513,0.88,14762,26513,0.557,0.31,NA,NA,NA,NA,NA,2016,Houston,None/Limited,0.03448275862068969,0.23943661971830993,0.06896551724137938,-0.05454545454545454
2016,Jackson,0.09,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,585,12683,0.88,5542,12683,0.43700000000000006,0.29,NA,NA,NA,NA,NA,2016,Jackson,None/Limited,0.03448275862068969,0.09999999999999995,0.15999999999999992,0.018867924528301886
2016,Jefferson,0.11,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,7918,177534,0.8,117891,177534,0.664,0.29,NA,NA,NA,NA,NA,2016,Jefferson,None/Limited,-0.05172413793103441,0.0958904109589042,0.035714285714285546,-0.0625
2016,Lamar,0.1,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,176,3289,0.83,1650,3289,0.502,0.28,NA,NA,NA,NA,NA,2016,Lamar,None/Limited,0.098901098901099,0.13698630136986298,-0.09677419354838701,-0.125
2016,Lauderdale,0.1,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,1045,21373,0.9,12662,21373,0.5920000000000001,0.26,NA,NA,NA,NA,NA,2016,Lauderdale,None/Limited,0,0.11111111111111106,-0.10344827586206887,-0.1111111111111111
2016,Lawrence,0.1,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,383,8191,0.89,4207,8191,0.514,0.23,NA,NA,NA,NA,NA,2016,Lawrence,None/Limited,0,0.1265822784810126,-0.20689655172413784,-0.038461538461538464
2016,Lee,0.08,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,1526,39458,0.87,26852,39458,0.6809999999999999,0.26,NA,NA,NA,NA,NA,2016,Lee,None/Limited,0,0,0.2380952380952382,-0.041666666666666664
2016,Limestone,0.09,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,829,24049,0.9,13248,24049,0.551,0.19,NA,NA,NA,NA,NA,2016,Limestone,None/Limited,-0.032258064516129205,0.09756097560975618,0,-0.1956521739130435
2016,Lowndes,0.13,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,153,2405,0.78,1111,2405,0.462,0.43,NA,NA,NA,NA,NA,2016,Lowndes,None/Limited,-0.05109489051094875,0.23809523809523814,0,-0.12698412698412698
2016,Macon,0.13,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,207,4088,0.84,2263,4088,0.5539999999999999,0.44,NA,NA,NA,NA,NA,2016,Macon,None/Limited,0.13043478260869565,-0.023255813953488393,-0.10204081632653059,-0.11764705882352941
2016,Madison,0.1,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,3818,89922,0.87,64316,89922,0.715,0.2,NA,NA,NA,NA,NA,2016,Madison,None/Limited,-0.03846153846153849,0.17567567567567569,0.1764705882352941,-0.08823529411764706
2016,Marengo,0.13,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,324,4545,0.85,2161,4545,0.475,0.33,NA,NA,NA,NA,NA,2016,Marengo,None/Limited,0.06557377049180334,-0.022988505747126457,-0.08333333333333326,-0.04081632653061224
2016,Marion,0.09,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,345,7091,0.76,3571,7091,0.504,0.26,NA,NA,NA,NA,NA,2016,Marion,None/Limited,0,0.041095890410958943,-0.16129032258064513,-0.15625
2016,Marshall,0.08,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,1139,23488,0.88,11140,23488,0.474,0.33,NA,NA,NA,NA,NA,2016,Marshall,None/Limited,-0.012345679012345689,0.07317073170731714,-0.08333333333333326,-0.136986301369863
2016,Mobile,0.12,NA,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,4541,105199,0.77,61223,105199,0.5820000000000001,0.3,NA,NA,NA,NA,NA,2016,Mobile,None/Limited,0.008403361344537705,0.203125,-0.03225806451612906,-0.08620689655172414
2016,Monroe,0.16,NA,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,314,4960,0.79,2065,4960,0.41600000000000004,0.33,NA,NA,NA,NA,NA,2016,Monroe,None/Limited,0.08108108108108096,0,0,-0.017241379310344827
2016,Montgomery,0.12,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,2057,61670,0.64,37775,61670,0.613,0.32,NA,NA,NA,NA,NA,2016,Montgomery,None/Limited,0.008403361344537705,-0.030303030303030328,0.03225806451612906,-0.09090909090909091
2016,Morgan,0.09,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,1445,30553,0.81,15986,30553,0.523,0.23,NA,NA,NA,NA,NA,2016,Morgan,None/Limited,-0.02173913043478263,0.14084507042253536,0,-0.058823529411764705
2016,Perry,0.14,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,135,1840,0.88,597,1840,0.324,0.66,NA,NA,NA,NA,NA,2016,Perry,None/Limited,0.03703703703703707,0,0.2941176470588236,-0.14545454545454545
